19.5769996643066,2.06155281280883
18.2519989013672,2
20.5720024108887,3.64005494464026
20.2029991149902,4.94974746830583
18.1209983825684,2.06155281280883
19.3529987335205,2.91547594742265
17.0549983978271,1.58113883008419
17.7259998321533,2.54950975679639
16.8570003509521,2.5
17.0849990844727,2.5
21.5220031738281,2.12132034355964
21.7080001831055,3.64005494464026
20.2159996032715,1.58113883008419
20.9980010986328,2.5
21.3819999694824,3.04138126514911
20.4040031433105,2.12132034355964
19.9750022888184,2.5
19.734001159668,2.5
20.8529968261719,3.16227766016838
19.7110023498535,2.06155281280883
21.0139980316162,2.91547594742265
22.4670009613037,2.54950975679639
20.3190002441406,3.35410196624968
20.4540023803711,2.06155281280883
19.568998336792,1.80277563773199
18.0809993743896,2.12132034355964
19.8899993896484,3.35410196624968
19.7770023345947,2.5
19.9529991149902,4.60977222864644
20.0160007476807,2.69258240356725
